id,book_id,book,chapter,verse,text
7761,9,1 Samuel,20,30,"Then Saul's anger was kindled against Jonathan, and he said unto him, Thou son of the perverse rebellious woman, do not I know that thou hast chosen the son of Jesse to thine own confusion, and unto the confusion of thy mother's nakedness?"
7762,9,1 Samuel,20,31,"For as long as the son of Jesse liveth upon the ground, thou shalt not be established, nor thy kingdom. Wherefore now send and fetch him unto me, for he shall surely die."
7763,9,1 Samuel,20,32,"And Jonathan answered Saul his father, and said unto him, Wherefore shall he be slain? what hath he done?"
7764,9,1 Samuel,20,33,And Saul cast a javelin at him to smite him: whereby Jonathan knew that it was determined of his father to slay David.
7765,9,1 Samuel,20,34,"So Jonathan arose from the table in fierce anger, and did eat no meat the second day of the month: for he was grieved for David, because his father had done him shame."
7766,9,1 Samuel,20,35,"And it came to pass in the morning, that Jonathan went out into the field at the time appointed with David, and a little lad with him."
7767,9,1 Samuel,20,36,"And he said unto his lad, Run, find out now the arrows which I shoot. And as the lad ran, he shot an arrow beyond him."
7768,9,1 Samuel,20,37,"And when the lad was come to the place of the arrow which Jonathan had shot, Jonathan cried after the lad, and said, Is not the arrow beyond thee?"
7769,9,1 Samuel,20,38,"And Jonathan cried after the lad, Make speed, haste, stay not. And Jonathan's lad gathered up the arrows, and came to his master."
7770,9,1 Samuel,20,39,But the lad knew not any thing: only Jonathan and David knew the matter.
7771,9,1 Samuel,20,40,"And Jonathan gave his artillery unto his lad, and said unto him, Go, carry them to the city."
7772,9,1 Samuel,20,41,"And as soon as the lad was gone, David arose out of a place toward the south, and fell on his face to the ground, and bowed himself three times: and they kissed one another, and wept one with another, until David exceeded."
7773,9,1 Samuel,20,42,"And Jonathan said to David, Go in peace, forasmuch as we have sworn both of us in the name of the LORD, saying, The LORD be between me and thee, and between my seed and thy seed for ever. And he arose and departed: and Jonathan went into the city."
7774,9,1 Samuel,21,1,"Then came David to Nob to Ahimelech the priest: and Ahimelech was afraid at the meeting of David, and said unto him, Why art thou alone, and no man with thee?"
7775,9,1 Samuel,21,2,"And David said unto Ahimelech the priest, The king hath commanded me a business, and hath said unto me, Let no man know any thing of the business whereabout I send thee, and what I have commanded thee: and I have appointed my servants to such and such a place."
7776,9,1 Samuel,21,3,"Now therefore what is under thine hand? give me five loaves of bread in mine hand, or what there is present."
7777,9,1 Samuel,21,4,"And the priest answered David, and said, There is no common bread under mine hand, but there is hallowed bread; if the young men have kept themselves at least from women."
7778,9,1 Samuel,21,5,"And David answered the priest, and said unto him, Of a truth women have been kept from us about these three days, since I came out, and the vessels of the young men are holy, and the bread is in a manner common, yea, though it were sanctified this day in the vessel."
7779,9,1 Samuel,21,6,"So the priest gave him hallowed bread: for there was no bread there but the showbread, that was taken from before the LORD, to put hot bread in the day when it was taken away."
7780,9,1 Samuel,21,7,"Now a certain man of the servants of Saul was there that day, detained before the LORD; and his name was Doeg, an Edomite, the chiefest of the herdmen that belonged to Saul."
7781,9,1 Samuel,21,8,"And David said unto Ahimelech, And is there not here under thine hand spear or sword? for I have neither brought my sword nor my weapons with me, because the king's business required haste."
7782,9,1 Samuel,21,9,"And the priest said, The sword of Goliath the Philistine, whom thou slewest in the valley of Elah, behold, it is here wrapped in a cloth behind the ephod: if thou wilt take that, take it: for there is no other save that here. And David said, There is none like that; give it me."
7783,9,1 Samuel,21,10,"And David arose and fled that day for fear of Saul, and went to Achish the king of Gath."
7784,9,1 Samuel,21,11,"And the servants of Achish said unto him, Is not this David the king of the land? did they not sing one to another of him in dances, saying, Saul hath slain his thousands, and David his ten thousands?"
7785,9,1 Samuel,21,12,"And David laid up these words in his heart, and was sore afraid of Achish the king of Gath."
7786,9,1 Samuel,21,13,"And he changed his behavior before them, and feigned himself mad in their hands, and scrabbled on the doors of the gate, and let his spittle fall down upon his beard."
7787,9,1 Samuel,21,14,"Then said Achish unto his servants, Lo, ye see the man is mad: wherefore then have ye brought him to me?"
7788,9,1 Samuel,21,15,"Have I need of mad men, that ye have brought this fellow to play the mad man in my presence? shall this fellow come into my house?"
7789,9,1 Samuel,22,1,"David therefore departed thence, and escaped to the cave Adullam: and when his brethren and all his father's house heard it, they went down thither to him."
7790,9,1 Samuel,22,2,"And every one that was in distress, and every one that was in debt, and every one that was discontented, gathered themselves unto him; and he became a captain over them: and there were with him about four hundred men."
7791,9,1 Samuel,22,3,"And David went thence to Mizpeh of Moab: and he said unto the king of Moab, Let my father and my mother, I pray thee, come forth, and be with you, till I know what God will do for me."
7792,9,1 Samuel,22,4,And he brought them before the king of Moab: and they dwelt with him all the while that David was in the hold.
7793,9,1 Samuel,22,5,"And the prophet Gad said unto David, Abide not in the hold; depart, and get thee into the land of Judah. Then David departed, and came into the forest of Hareth."
7794,9,1 Samuel,22,6,"When Saul heard that David was discovered, and the men that were with him, (now Saul abode in Gibeah under a tree in Ramah, having his spear in his hand, and all his servants were standing about him;)"
7795,9,1 Samuel,22,7,"Then Saul said unto his servants that stood about him, Hear now, ye Benjamites; will the son of Jesse give every one of you fields and vineyards, and make you all captains of thousands, and captains of hundreds;"
7796,9,1 Samuel,22,8,"That all of you have conspired against me, and there is none that showeth me that my son hath made a league with the son of Jesse, and there is none of you that is sorry for me, or showeth unto me that my son hath stirred up my servant against me, to lie in wait, as at this day?"
7797,9,1 Samuel,22,9,"Then answered Doeg the Edomite, which was set over the servants of Saul, and said, I saw the son of Jesse coming to Nob, to Ahimelech the son of Ahitub."
7798,9,1 Samuel,22,10,"And he inquired of the LORD for him, and gave him victuals, and gave him the sword of Goliath the Philistine."
7799,9,1 Samuel,22,11,"Then the king sent to call Ahimelech the priest, the son of Ahitub, and all his father's house, the priests that were in Nob: and they came all of them to the king."
7800,9,1 Samuel,22,12,"And Saul said, Hear now, thou son of Ahitub. And he answered, Here I am, my lord."
7801,9,1 Samuel,22,13,"And Saul said unto him, Why have ye conspired against me, thou and the son of Jesse, in that thou hast given him bread, and a sword, and hast inquired of God for him, that he should rise against me, to lie in wait, as at this day?"
7802,9,1 Samuel,22,14,"Then Ahimelech answered the king, and said, And who is so faithful among all thy servants as David, which is the king's son in law, and goeth at thy bidding, and is honorable in thine house?"
7803,9,1 Samuel,22,15,"Did I then begin to inquire of God for him? be it far from me: let not the king impute any thing unto his servant, nor to all the house of my father: for thy servant knew nothing of all this, less or more."
7804,9,1 Samuel,22,16,"And the king said, Thou shalt surely die, Ahimelech, thou, and all thy father's house."
7805,9,1 Samuel,22,17,"And the king said unto the footmen that stood about him, Turn, and slay the priests of the LORD: because their hand also is with David, and because they knew when he fled, and did not show it to me. But the servants of the king would not put forth their hand to fall upon the priests of the LORD."
7806,9,1 Samuel,22,18,"And the king said to Doeg, Turn thou, and fall upon the priests. And Doeg the Edomite turned, and he fell upon the priests, and slew on that day fourscore and five persons that did wear a linen ephod."
7807,9,1 Samuel,22,19,"And Nob, the city of the priests, smote he with the edge of the sword, both men and women, children and sucklings, and oxen, and asses, and sheep, with the edge of the sword."
7808,9,1 Samuel,22,20,"And one of the sons of Ahimelech the son of Ahitub, named Abiathar, escaped, and fled after David."
7809,9,1 Samuel,22,21,And Abiathar showed David that Saul had slain the LORD's priests.
7810,9,1 Samuel,22,22,"And David said unto Abiathar, I knew it that day, when Doeg the Edomite was there, that he would surely tell Saul: I have occasioned the death of all the persons of thy father's house."
7811,9,1 Samuel,22,23,"Abide thou with me, fear not: for he that seeketh my life seeketh thy life: but with me thou shalt be in safeguard."
